AT1G01590	0		0		0
AT1G01600	1.85345		1.939716		2.241774
AT1G01610	27.4953		28.623849		34.349453
AT1G01620	486.257		505.215561		609.484764
AT1G01630	32.1672		33.611592		40.158479
AT1G01640	10.688611		11.189897		13.438838
AT1G01650	18.468		19.146429		23.189257
AT1G01660	0.798147		0.78625		1.009704
AT1G01670	0.754742		0.789346		0.955826
AT1G01680	7.08008		7.416164		8.981534
AT1G01690	2.995038		3.132344		3.454808
AT1G01695	0.058583		0.061331		0.074172
AT1G01700	1.064816		0.183241		1.625095
AT1G01710	26.0658		26.870551		32.565828
AT1G01715	2.986513		3.19601		4.535425
AT1G01720	16.8708		17.046853		20.690644
AT1G01725	39.6542		40.854647		12.486523
AT1G01730	34.4494		35.099171		42.39746
AT1G01740	2.798441		3.072243		2.749479
AT1G01750	17.01343		15.326464		2.698779
AT1G01760	1.259256		1.50265		1.148735
AT1G01770	11.8282		11.927567		14.7568
AT1G01780	53.612		56.424067		61.566434
AT1G01790	11.70156		12.189014		14.633221
AT1G01800	53.5682		55.934233		66.578736
AT1G01810	1.86555		1.957887		2.383624
AT1G01820	90.561		93.923817		113.103076
AT1G01830	7.409491		7.011983		9.204933
AT1G01840	0.572692		0.572239		0
AT1G01860	12.013708		11.927209		5.999219
AT1G01880	0.893376		0.898303		1.085785
AT1G01900	2.23978		2.269406		0.584225
AT1G01910	27.490139		27.860436		28.05306
AT1G01920	11.534819		11.863786		14.404695
AT1G01930	7.24189		7.438384		9.103389
AT1G01940	20.8287		21.702252		26.495494
AT1G01950	4.8528		5.01496		6.056189
AT1G01960	10.5906		11.030379		13.060616
AT1G01970	14.2568		14.92497		17.618311
AT1G01980	0		0		0
AT1G01990	21.09		21.943407		26.464168
AT1G02000	6.7481		6.96804		8.249434
AT1G02010	3.437881		3.605833		4.701876
AT1G02020	8.13255		8.397876		10.146166
AT1G02030	0.088386		0.092507		0.111794
AT1G02040	0		0		0
AT1G02050	11.7872		12.27466		14.606408
AT1G02060	1.39378		1.326093		1.709244
AT1G02065	2.183696		2.193992		1.81514
AT1G02067	1.39012		0		0
AT1G02070	1.72796		1.661027		2.201014
AT1G02080	9.788925		10.170492		12.063414
AT1G02090	26.5608		27.692139		33.425559
AT1G02100	39.79235		38.122037		50.21391
AT1G02110	17.4802		17.658624		21.438642
AT1G02120	43.34		44.300304		54.033052
AT1G02130	55.5941		57.849049		70.20414
AT1G02140	102.058		106.323861		127.42657
AT1G02145	13.100751		12.876851		16.314423
AT1G02150	52.4742		54.773746		65.112308
AT1G02160	78.00364		81.404008		99.253997
AT1G02170	35.0663		36.075167		43.303901
AT1G02180	6.47514		6.539761		7.932886
AT1G02190	0.218046		0.228209		0.275781
AT1G02205	5.371859		5.614276		6.782839
AT1G02210	0		0		0
AT1G02220	6.26629		6.239003		7.701968
AT1G02230	0.621412		0.650693		0.787347
AT1G02250	0.086955		0.091084		0.110312
AT1G02260	10.1233		10.397676		12.703474
AT1G02270	10.7835		11.172337		13.368753
AT1G02280	71.4103		74.362423		89.621434
AT1G02290	5.01636		5.251268		6.280424
AT1G02300	24.8491		24.463705		31.31008
AT1G02305	131.352		137.486317		150.947732
AT1G02310	0.716992		0.750815		0.817757
AT1G02320	0		0		0
AT1G02330	24.8032		25.530879		31.027879
AT1G02335	14.9682		15.572321		18.60613
AT1G02340	2.43574		2.550638		3.086713
AT1G02350	6.32645		1.94388		8.212862
AT1G02360	24.6804		23.619527		31.087231
AT1G02370	3.25487		3.35675		3.936248
AT1G02380	2.29068		2.398953		2.903843
AT1G02390	0.775648		0.811831		0.981163
AT1G02400	3.640772		3.818517		4.620689
AT1G02405	0		0		0
AT1G02410	13.542325		14.209162		17.101823
AT1G02420	1.0348		1.151186		0
AT1G02430	4.87565		2.088949		0.562895
AT1G02440	0.340625		0.197511		0.721444
AT1G02450	4.58996		4.818164		5.870237
AT1G02460	0.773592		0.809677		0.978554
AT1G02470	8.339331		8.191044		10.069953
AT1G02475	55.0501		56.469803		69.515778
AT1G02490	2.32986		0.759524		1.093096
AT1G02500	399.996		417.337426		497.578018
AT1G02510	0		0		0
AT1G02520	1.75693		1.81479		2.218818
AT1G02530	0.109439		0.091594		0.138208
AT1G02540	0		0		0
AT1G02550	0		0		0
AT1G02560	159.234		166.16892		200.200588
AT1G02570	0.94544		0.990676		1.067487
AT1G02575	0.602985		0.526483		0.765683
AT1G02580	0.07991		0.083628		0.101043
AT1G02590	0		0		0
AT1G02610	26.59774		27.494015		33.570134
AT1G02620	4.4715		1.888095		4.478556
AT1G02630	0.121563		0.127271		0.153935
AT1G02640	31.5349		32.580398		39.519636
AT1G02650	3.30977		3.22968		4.235558
AT1G02660	31.0051		32.002426		38.733576
AT1G02670	1.975738		2.069459		2.500441
AT1G02680	25.8436		26.835852		32.250973
AT1G02690	6.43551		6.596084		7.971123
AT1G02700	1.25452		0.386398		1.496512
AT1G02705	19.8994		17.278804		1.430174
AT1G02710	2.33839		0		0
AT1G02720	5.03979		4.916716		6.190877
AT1G02730	4.30032		4.498968		5.431157
AT1G02740	6.68837		6.937202		8.391333
AT1G02750	15.2787		16.006387		19.03366
AT1G02770	0.330093		0.345737		0.418633
AT1G02780	561.608		586.080516		706.142615
AT1G02790	0		0		0
AT1G02800	1.0004		0.992088		1.26608
AT1G02810	5.97531		6.114907		7.389851
AT1G02813	0		0		0
AT1G02816	13.3395		14.026859		16.737696
AT1G02820	1.23982		1.299969		1.403132
AT1G02830	0		0		0
AT1G02840	119.35987		126.176392		152.068321
AT1G02850	14.43294		14.552346		17.714052
AT1G02860	16.6591		17.103352		14.450766
AT1G02870	41.7307		43.749571		52.438259
AT1G02880	15.96377		16.673149		20.192285
AT1G02890	18.4178		19.134619		23.070456
AT1G02900	28.8243		29.945662		36.67797
AT1G02910	23.47769		24.276048		29.510589
AT1G02920	172.776		183.126192		216.326346
AT1G02930	258.941		269.599987		308.758479
AT1G02940	0.232904		0.244099		0.296078
AT1G02950	9.81583		10.097296		3.061585
AT1G02960	11.640099		11.989607		14.495542
AT1G02965	0		0		0
AT1G02970	0.554024		0.579921		0.637318
AT1G02980	0		0		0
AT1G02990	2.09076		2.173354		2.649044
AT1G03000	7.69139		8.018454		9.577303
AT1G03010	0.672792		0.704129		0.850843
AT1G03020	0		0		0
AT1G03030	16.76491		16.821279		20.950984
AT1G03040	26.58421		27.470054		32.992368
AT1G03050	0		0		0
AT1G03055	1.202021		1.257469		1.396949
AT1G03060	3.068599		3.200844		3.851431
AT1G03070	0.913999		0.957479		1.159877
AT1G03080	11.574046		11.974364		14.392677
AT1G03090	155.1275		160.911567		163.414528
AT1G03100	1.18091		0.889826		0.496027
AT1G03103	0		0		0
AT1G03106	0.231647		0.242778		0.294467
AT1G03110	6.75923		6.881998		8.40288
AT1G03120	2.69887		2.029082		3.459948
AT1G03130	1353.41		1410.961705		1702.873651
AT1G03140	56.3533		52.65928		70.172908
AT1G03150	43.6079		43.825974		54.108267
AT1G03160	12.552168		12.777273		15.550638
AT1G03165	13.1091		6.764394		0
AT1G03170	0.283914		0.297129		0.359012
AT1G03180	2.438106		2.387889		3.124034
AT1G03190	2.75119		2.841592		3.477743
AT1G03200	5.99185		5.5312		3.196269
AT1G03210	30.94897		31.881536		38.645465
AT1G03220	105.776		107.879504		131.944864
AT1G03230	32.5604		33.370879		40.540724
AT1G03240	0.969453		1.272544		0
AT1G03250	22.205366		22.503274		27.359631
AT1G03260	5.08077		5.248246		6.350327
AT1G03270	2.40218		2.34322		3.040567
AT1G03280	16.997406		17.501772		21.338575
AT1G03290	18.94572		19.438006		23.327394
AT1G03300	0		1.776845		0
AT1G03310	5.25138		5.494707		6.559727
AT1G03320	0.337869		0.177239		0.215571
AT1G03325	0		0		0
AT1G03330	46.4498		47.939916		58.617289
AT1G03340	1.7635		1.778078		2.151093
AT1G03350	20.9312		21.690886		26.224252
AT1G03360	6.0653		6.272532		7.400243
AT1G03365	4.6743		4.857779		5.826735
AT1G03370	4.531643		4.721905		5.641865
AT1G03380	11.0988		11.52119		13.907346
AT1G03390	0		0		0
AT1G03395	0		0		0
AT1G03400	23.7352		24.784431		29.72055
AT1G03410	11.3779		5.368747		1.676408
AT1G03430	19.19098		18.30331		23.722569
AT1G03440	10.9804		10.021271		13.777054
AT1G03445	0.135474		0.141762		0.171229
AT1G03457	5.910306		6.156492		7.520001
AT1G03470	14.537222		15.361462		18.391802
AT1G03475	107.971		112.33377		134.990314
AT1G03490	0		0		0
AT1G03495	4.6447		0.300438		4.963168
AT1G03510	1.27694		1.337062		1.617714
AT1G03520	13.53626		13.947816		16.634507
AT1G03530	4.84483		5.003618		6.122464
AT1G03540	0.197749		0.206989		0.250212
AT1G03550	29.091172		28.975724		5.474016
AT1G03560	4.08109		4.271009		5.109804
AT1G03590	16.0124		16.625297		20.357566
AT1G03600	348.421		362.808498		433.835818
AT1G03610	27.615917		28.393461		34.578652
AT1G03620	3.00279		2.87538		3.557128
AT1G03630	63.7027		66.318188		78.533346
AT1G03650	5.52518		5.662795		6.870891
AT1G03660	1.373829		1.26087		1.530711
AT1G03670	0.15529		0.054184		0.131013
AT1G03680	336.111		350.355596		421.587632
AT1G03687	10.283291		10.480222		12.594352
AT1G03700	1.33266		1.257472		1.696184
AT1G03710	0		0		0
AT1G03720	0		0		0
AT1G03730	9.55371		5.169726		11.810946
AT1G03740	18.42777		19.215213		22.681108
AT1G03750	1.79351		1.772464		2.266754
AT1G03760	13.1371		13.303384		14.178836
AT1G03770	5.964733		6.082264		6.991861
AT1G03780	3.348468		3.50292		4.143103
AT1G03790	0.464747		0.486483		0.588133
AT1G03800	1.34224		0.744221		1.701833
AT1G03810	0		0		0
AT1G03820	9.46459		9.818663		11.777877
AT1G03830	1.855628		1.816037		2.161199
AT1G03840	2.58024		2.668429		3.159469
AT1G03850	51.73968		52.92457		65.779253
AT1G03860	53.3357		55.584943		67.175929
AT1G03870	182.167		188.321957		230.226471
AT1G03880	0		0		0
AT1G03890	0		0		0
AT1G03900	116.757		121.172124		146.716647
AT1G03905	2.61208		2.624413		3.347222
AT1G03910	18.959859		19.764274		23.555163
AT1G03920	1.286999		1.209738		1.630673
AT1G03930	12.4532		12.790259		15.501287
AT1G03940	3.75608		0.11785		3.336519
AT1G03950	18.6126		19.177512		22.98288
AT1G03960	7.580241		7.613334		9.595448
AT1G03970	30.8176		31.739284		25.115845
AT1G03980	0.145711		0.152588		0.18467
AT1G03982	0		0		0
AT1G03990	2.85946		0.081986		3.516418
AT1G04000	14.0643		14.646399		17.529457
AT1G04010	3.74348		3.844743		4.600298
AT1G04020	1.766842		1.848966		2.233719
AT1G04030	2.96475		3.407436		2.550118
AT1G04040	122.213		126.163747		32.818769
AT1G04050	0.493235		0.476051		0.574965
AT1G04070	16.2312		17.030308		20.056425
AT1G04080	43.525962		45.112693		54.560703
AT1G04090	0.358156		0.374857		0.453026
AT1G04100	5.76129		5.965254		5.074175
AT1G04105	0.470672		0		0
AT1G04110	3.44031		3.600202		4.349238
AT1G04120	7.66663		7.93561		9.492289
AT1G04130	5.04247		5.161597		6.249752
AT1G04140	29.68945		30.698293		36.626759
AT1G04150	0.053389		0.055859		0.067446
AT1G04160	0.875563		0.915905		1.062009
AT1G04170	40.0543		41.87363		50.296908
AT1G04180	1.47362		1.481046		1.865802
AT1G04190	15.6235		16.213226		19.79679
AT1G04200	7.391293		7.673562		9.26831
AT1G04210	5.18571		5.33126		6.435723
AT1G04220	7.4649		7.619121		2.404812
AT1G04230	5.52293		5.626965		6.804443
AT1G04240	6.075359		6.498655		3.716527
AT1G04250	13.9731		14.553649		17.71344
AT1G04260	15.4546		15.857132		19.395427
AT1G04270	390.753944		407.496405		493.99951
AT1G04280	15.64953		16.008496		19.939662
AT1G04290	30.2576		26.435589		2.566877
AT1G04300	32.98593		33.739732		41.540638
AT1G04310	4.76164		4.864371		5.924437
AT1G04330	0.513883		0.539168		0.655858
AT1G04340	24.8095		25.994466		31.376392
AT1G04350	8.98096		8.920356		11.360707
AT1G04360	3.03751		3.179792		3.774995
AT1G04370	0		0		0
AT1G04380	0.064287		0.067311		0.081427
AT1G04390	2.51725		2.633696		3.179917
AT1G04400	76.92875		79.939586		96.385127
AT1G04410	445.86		464.45014		557.996287
AT1G04420	33.6664		35.118551		42.31751
AT1G04430	32.75369		34.046839		40.753113
AT1G04440	48.2996		49.085674		60.822789
AT1G04445	0.638775		0.670661		0.545171
AT1G04450	0		0		0
AT1G04455	0		0		4.189027
AT1G04470	0		0		0
AT1G04480	153.226		159.797723		190.89883
AT1G04490	0.181958		0.190501		0.230411
AT1G04500	0.309163		0.323686		0.391521
AT1G04510	21.1554		22.141101		26.592829
AT1G04520	4.36603		4.440566		5.529312
AT1G04530	22.0524		22.616871		27.605425
AT1G04540	0.609484		0		0.770567
AT1G04550	7.97676		8.276052		10.016582
AT1G04555	7.74361		7.776383		9.837867
AT1G04560	0		0		0
AT1G04570	0.186067		0.19475		0.235381
AT1G04580	0.019456		0		0.024567
AT1G04590	12.20502		12.601301		15.159392
AT1G04600	0.030799		0.032217		0.038878
AT1G04610	1.08569		1.022868		1.374178
AT1G04620	21.0645		21.691576		26.42559
AT1G04625	0		0		0
AT1G04630	40.7337		41.909767		48.7569
AT1G04635	3.065		3.215176		3.703227
AT1G04640	29.38419		30.573383		36.252992
AT1G04645	0		0		0
AT1G04650	0.233395		0.209336		0.294983
AT1G04660	0.353767		0.370449		0.448287
AT1G04670	0		0		0
AT1G04680	21.5356		22.253714		27.068562
AT1G04690	44.124		45.814904		54.952509
AT1G04700	0.378698		0.396197		0.478305
AT1G04710	11.0253		11.481655		13.885217
AT1G04730	0.724549		0.731956		0.928358
AT1G04750	76.592682		80.044181		96.200963
AT1G04760	1.30565		1.458817		1.656376
AT1G04770	9.20387		9.556959		6.881973
AT1G04778	0.655142		0.549467		0.666974
AT1G04780	15.5279		16.065487		19.180851
AT1G04790	9.32176		7.376234		8.777752
AT1G04800	262.431		275.490402		73.451319
AT1G04810	14.0832		14.596209		17.623644
AT1G04820	148.41		155.190704		186.752913
AT1G04830	14.45765		14.510951		17.762372
AT1G04840	0.307731		0.322016		0.388957
AT1G04850	67.567332		70.126796		84.733963
AT1G04860	6.13585		6.336699		7.617589
AT1G04870	15.691467		16.365189		19.717098
AT1G04880	0.327154		0.285395		0.414094
AT1G04890	0		0		0
AT1G04895	0		0		0
AT1G04900	3.84284		4.022884		4.018464
AT1G04910	13.7479		14.153211		14.42507
AT1G04920	0.649981		0.680032		0.821018
AT1G04930	5.466308		5.642764		6.918297
AT1G04940	42.6429		43.664276		0.974924
AT1G04945	3.137697		2.995088		2.815023
AT1G04950	11.04591		11.574891		13.932534
AT1G04960	19.0492		19.660542		23.875111
AT1G04970	32.166897		33.439032		39.752626
AT1G04980	8.44261		8.777636		10.615246
AT1G04985	31.91829		33.062161		40.190514
AT1G04990	16.234292		16.717695		20.288524
AT1G05000	26.213679		27.231762		32.663596
AT1G05005	0		0		0
AT1G05010	375.607		390.534732		471.108069
AT1G05020	2.3445		1.115177		2.828897
AT1G05030	9.43404		9.748319		11.964171
AT1G05035	29.9768		0		38.271701
AT1G05040	0		0		0
AT1G05055	6.54069		6.847845		8.282667
AT1G05060	18.5817		19.362302		23.468646
AT1G05065	4.42201		4.638894		5.431718
AT1G05070	31.6197		32.457946		39.898015
AT1G05080	0		0		0
AT1G05085	0		0		0
AT1G05087	0.164331		0.14371		0.289736
AT1G05090	14.5915		14.844292		1.810467
AT1G05100	0.523317		0.313164		0.663324
AT1G05120	6.8518		7.13618		8.699208
AT1G05136	0		0		0
AT1G05140	35.7328		37.209551		44.274141
AT1G05150	11.2239		11.711759		14.026618
AT1G05160	5.07802		5.171271		6.307809
AT1G05170	4.005722		4.054608		5.018663
AT1G05180	13.65234		14.178828		17.20118
AT1G05190	533.854		557.142171		670.129617
AT1G05200	9.34071		9.734284		5.313979
AT1G05205	48.1679		50.140149		17.863495
AT1G05210	5.80076		6.083557		7.391322
AT1G05220	0.982668		0.859054		0.626737
AT1G05230	3.435969		3.240458		0.989281
AT1G05240	0.174081		0		0.094968
AT1G05250	65.0361		67.93313		0.167388
AT1G05260	68.1093		70.996028		85.137178
AT1G05270	22.3141		23.185505		28.10546
AT1G05280	1.09774		1.096813		1.38901
AT1G05290	0		0		0
AT1G05291	0		0		0
AT1G05300	9.317147		9.538696		11.617067
AT1G05310	2.87448		2.794902		3.641903
AT1G05320	4.464715		4.678224		5.695119
AT1G05330	0		0		0
AT1G05340	41.1889		42.289383		52.097487
AT1G05350	11.8257		11.960484		14.837156
AT1G05360	8.220641		8.568655		10.223218
AT1G05370	0.620683		0.531631		0.714301
AT1G05380	6.14558		6.370511		7.608387
AT1G05385	28.9008		29.756123		35.589147
AT1G05400	2.77889		2.911952		3.530276
AT1G05410	9.20375		9.357439		11.106251
AT1G05420	2.45853		2.592532		3.143148
AT1G05430	30.2961		31.38521		38.213617
AT1G05440	1.14351		1.197191		1.447968
AT1G05450	1.38629		1.453206		1.763529
AT1G05460	3.7946		3.970186		4.521772
AT1G05470	2.24152		2.345414		2.832487
AT1G05490	0.056686		0.0593		0.071572
AT1G05500	17.91561		18.763124		22.487941
AT1G05510	0		0		0
AT1G05520	11.0749		11.555675		13.955793
AT1G05530	0.643066		0.67097		0.737672
AT1G05540	0.692959		0.727146		0.879874
AT1G05550	0.183384		0.083694		0.303979
AT1G05560	16.72505		8.345615		0
AT1G05570	6.09656		6.321558		7.628105
AT1G05575	5.47783		5.224325		6.988543
AT1G05577	0.2587		0.20315		0.327681
AT1G05580	0		0		0
AT1G05590	6.471206		6.700035		8.041621
AT1G05600	3.82878		3.869542		4.678534
AT1G05610	0.546647		0.445133		0.615304
AT1G05615	0		0		0
AT1G05620	14.0963		14.525717		17.76755
AT1G05630	3.028697		2.870218		3.787984
AT1G05640	1.04028		0.963071		1.163619
AT1G05650	0		0		0
AT1G05660	0.767997		0.804108		0.972733
AT1G05670	1.730028		1.810022		2.15035
AT1G05675	0.660183		0.622126		0.836295
AT1G05680	0.439557		0.460144		0.556383
AT1G05690	0.733532		0.767799		0.928101
AT1G05700	1.40536		1.47053		1.735662
AT1G05710	9.356917		9.673209		12.074171
AT1G05720	38.4149		40.330173		11.14242
AT1G05730	0.444032		0.435902		0.527457
AT1G05740	0		0		0
AT1G05750	1.292577		1.15369		1.114666
AT1G05760	14.9173		16.656306		0
AT1G05770	3.18933		3.344557		4.062737
AT1G05780	8.31379		7.776824		10.740288
AT1G05783	0.787135		0.757115		0.616618
AT1G05785	7.787281		8.268661		10.221762
AT1G05790	9.988		10.384012		12.338865
AT1G05800	0.070175		0.073483		0.088921
AT1G05805	41.8402		41.162953		52.61656
AT1G05810	36.8714		38.744015		45.244566
AT1G05820	2.324321		2.453853		2.831976
AT1G05830	6.758988		7.000676		8.365652
AT1G05835	22.4034		23.299367		0
AT1G05840	26.7095		27.723075		28.333843
AT1G05850	307.294623		320.906468		386.106846
AT1G05860	9.99381		10.532283		12.499365
AT1G05870	9.749875		10.210702		12.620937
AT1G05880	0.420188		0.384866		0.531777
AT1G05890	41.9163		41.220695		51.870441
AT1G05894	0.491122		0.385641		0.621934
AT1G05900	8.496382		8.544208		10.685865
AT1G05910	3.27584		3.356702		4.052099
AT1G05920	0		0		0
AT1G05930	0		0		0
AT1G05940	18.780072		19.506503		23.401497
AT1G05950	1.064933		1.122525		1.356365
AT1G05960	15.0886		15.653824		19.027434
AT1G05970	9.09133		9.385977		11.510286
AT1G05990	0.715185		0.749965		0.910914
AT1G06000	16.3767		9.088607		0
AT1G06010	14.3041		14.61483		17.119
AT1G06020	0.284893		0.298329		0.270767
AT1G06030	0.251684		0.263619		0.212815
AT1G06040	112.70898		117.851053		103.698439
AT1G06045	0		0		0
AT1G06050	4.03059		4.147786		5.107046
AT1G06060	23.28689		24.223406		28.875897
AT1G06070	9.29356		9.62817		11.697463
AT1G06080	3.00873		3.150877		3.718454
AT1G06090	7.06721		7.312226		8.241657
AT1G06100	0		0		0
AT1G06110	25.80727		26.547729		31.902489
AT1G06120	1.91149		1.907105		2.377141
AT1G06130	32.52834		33.909228		41.320041
AT1G06135	0.468856		0.492349		0.601203
AT1G06137	0		0		0
AT1G06140	0.802085		0.839446		1.014363
AT1G06143	1.89467		2.036866		2.397612
AT1G06148	2.07277		0		0.270204
AT1G06150	9.04684		9.434922		11.276849
AT1G06160	17.0112		17.117188		20.984491
AT1G06170	0.063059		0.066023		0.079865
AT1G06180	12.2468		12.525315		15.424249
AT1G06190	40.9942		42.723237		51.201789
AT1G06200	66.7528		69.837378		83.984842
AT1G06210	15.038977		15.62337		18.975493
AT1G06220	12.984031		12.598923		15.644419
AT1G06225	2.26691		2.348365		2.972982
AT1G06230	13.991587		14.504329		17.371093
AT1G06240	7.10264		7.373942		8.843179
AT1G06250	1.3993		0.099794		2.418247
AT1G06260	2.80081		0		0
AT1G06270	1.20539		1.135775		1.526326
AT1G06280	0		0		0
AT1G06290	31.3734		33.104189		38.528818
AT1G06310	0.1593		0.166713		0.201427
AT1G06320	0.362094		0.569971		0
AT1G06330	0.88252		0.693626		0.981238
AT1G06340	0		0		0
AT1G06350	2.05321		2.064481		2.499708
AT1G06360	13.9262		13.907339		17.45428
AT1G06380	6.21802		6.431592		7.590728
AT1G06390	42.84193		44.672814		46.523762
AT1G06400	71.9864		74.807015		89.214509
AT1G06410	28.203282		29.38326		35.174365
AT1G06420	1.34521		1.315214		1.479301
AT1G06430	28.88037		30.198816		36.283102
AT1G06440	0.800217		0.837617		1.012552
AT1G06450	3.69568		2.574308		0.274894
AT1G06460	191.498		198.963754		168.111782
AT1G06470	11.994699		12.429128		15.023543
AT1G06475	1.05428		4.729576		0
AT1G06490	0.918173		0.960411		1.158854
AT1G06500	24.192521		25.659824		16.047614
AT1G06510	18.8019		19.607523		23.739809
AT1G06515	44.2421		46.594798		28.124491
AT1G06520	1.82171		1.906506		2.303569
AT1G06530	48.3363		49.837992		0
AT1G06540	0.167041		0		0.062409
AT1G06550	15.3631		15.826361		19.299266
AT1G06560	8.10608		8.179607		8.16952
AT1G06570	135.3694		142.374202		159.909754
AT1G06580	0.535108		0.525023		0.749901
AT1G06590	1.68785		1.676206		2.060235
AT1G06620	13.27454		13.572594		16.337187
AT1G06630	11.188782		10.67472		15.162054
AT1G06640	54.16076		56.084636		67.022303
AT1G06645	14.1944		14.5871		17.397889
AT1G06650	50.170911		52.391797		50.373115
AT1G06660	1.43552		1.556309		1.816585
AT1G06670	5.66218		5.618862		7.061825
AT1G06680	2820.99		2925.642536		3508.96165
AT1G06690	17.2376		17.665623		21.520333
AT1G06700	64.948424		67.080553		81.411424
AT1G06710	0.599106		0.654892		0.299856
AT1G06720	5.90203		6.126254		7.454137
AT1G06730	4.56709		4.531342		5.717781
AT1G06740	0.805669		0.588644		0.242529
AT1G06750	0.099563		0.10577		0.054655
AT1G06760	307.493		316.241879		154.772189
AT1G06770	3.999918		4.206987		4.903442
AT1G06780	7.88728		7.886404		9.873771
AT1G06790	8.43133		8.564147		5.065276
AT1G06800	8.623132		8.896844		1.391812
AT1G06810	0		0		0
AT1G06820	11.572381		11.922128		14.558416
AT1G06830	15.8618		16.656524		20.040099
AT1G06840	8.40085		8.702136		10.578351
AT1G06850	5.810297		5.431239		7.12059
AT1G06870	8.33713		8.499365		10.414721
AT1G06890	39.479713		41.111845		49.647238
AT1G06900	8.50105		8.867599		10.738311
AT1G06910	2.4733		2.52475		2.897259
AT1G06920	0		0		0
AT1G06923	1.65044		1.730507		1.575969
AT1G06925	0.358296		0.374695		0
AT1G06930	2.3278		2.226906		2.956034
AT1G06950	28.4049		29.553148		35.515852
AT1G06960	17.951574		19.262818		23.340532
AT1G06970	0		0		0
AT1G06980	2.02896		2.125886		2.576584
AT1G06990	0		0		0
AT1G07000	12.1545		12.634152		15.318084
AT1G07010	7.56737		7.859699		9.50602
AT1G07020	37.2904		38.955438		8.028969
AT1G07025	0		0		0
AT1G07030	16.0424		16.659139		20.071073
AT1G07040	116.765		121.096224		146.28127
AT1G07050	75.95647		79.26725		96.155615
AT1G07060	0.572168		0		0
AT1G07070	29.0137		29.893153		36.592807
AT1G07080	66.743		69.645299		83.593045
AT1G07090	18.0481		18.908383		22.666977
AT1G07110	51.573		53.135531		64.888138
AT1G07120	1.12139		0.391455		0
AT1G07130	18.5113		7.759804		0
AT1G07135	13.2038		13.462023		15.873793
AT1G07140	87.7699		91.286912		110.599434
AT1G07150	5.05207		4.579822		6.709893
AT1G07160	0.063762		0.06676		0.080759
AT1G07170	45.086583		48.370049		58.415508
AT1G07175	0.857631		0.900134		1.10425
AT1G07180	2.73626		2.818328		3.4058
AT1G07190	0		0		0
AT1G07200	10.06435		10.540334		12.734342
AT1G07210	28.3534		29.698518		35.103075
AT1G07220	5.39769		5.495771		5.960291
AT1G07230	30.1705		31.34938		37.444788
AT1G07240	27.2503		17.788041		33.718262
AT1G07250	24.9131		20.1145		30.872191
AT1G07260	6.82873		7.034138		8.436049
AT1G07270	0.146456		0.153297		0.185302
AT1G07280	44.18218		45.970347		55.67492
AT1G07290	1.35669		1.262316		1.716714
AT1G07300	8.229443		8.628247		9.862184
AT1G07310	34.6505		36.241414		43.588125
