AT1G01610	45.9027	42.646733	663.113344
AT1G01620	595.52	559.016033	48.042141
AT1G01630	43.1451	40.278007	5.561144
AT1G01640	4.89463	4.736121	28.971854
AT1G01650	25.824052	23.54959	0
AT1G01660	0	0	1.660695
AT1G01670	1.5042	1.418963	0
AT1G01680	0	0	2.432309
AT1G01690	3.058642	2.837339	0
AT1G01695	0	0	4.293236
AT1G01700	3.91439	3.390374	24.613854
AT1G01710	20.823	19.112063	6.558207
AT1G01715	8.807644	5.308692	25.173165
AT1G01720	22.7495	20.794471	35.297517
AT1G01725	34.6372	36.577903	42.430988
AT1G01730	38.227	36.321263	8.818525
AT1G01740	8.57301	7.316335	0
AT1G01750	4.89309	3.981161	3.440757
AT1G01760	5.3464	5.039994	17.650559
AT1G01770	15.917	14.709739	18.311838
AT1G01780	17.1387	16.575925	49.356653
AT1G01790	44.6737	40.713412	54.855444
AT1G01800	51.438	45.85558	0.648858
AT1G01810	0.588808	0.596008	95.815277
AT1G01820	85.9794	81.232968	17.378798
AT1G01830	15.97652	14.279483	0
AT1G01840	6.16976	4.517904	8.016696
AT1G01860	9.85516	9.457326	1.436784
AT1G01880	1.62658	1.208078	0.33642
AT1G01900	1.10737	1.02115	50.948425
AT1G01910	50.21	46.852094	13.030358
AT1G01920	11.444945	10.368126	9.71872
AT1G01930	8.5884	7.963397	35.519259
AT1G01940	32.2979	31.344501	13.317485
AT1G01950	12.322194	10.972143	23.667073
AT1G01960	21.3097	19.356676	17.83867
AT1G01970	16.0207	14.956489	1.104257
AT1G01980	0.961342	0.893658	29.997324
AT1G01990	26.9595	25.122642	6.627699
AT1G02000	5.96504	5.53195	8.077356
AT1G02010	7.411119	6.638803	8.33266
AT1G02020	7.44351	6.888219	0.34236
AT1G02030	0.309947	0.287259	0
AT1G02040	0	0	7.688562
AT1G02050	6.61473	6.201527	4.107569
AT1G02060	3.48822	3.229179	1.119527
AT1G02065	1.06404	1.110945	0
AT1G02067	2.66563	0	0.124823
AT1G02070	0.113191	0.111476	24.391992
AT1G02080	22.047223	19.786105	45.408704
AT1G02090	40.80457	38.341744	54.276848
AT1G02100	49.3723	45.932298	18.977193
AT1G02110	17.0219	15.654077	99.718407
AT1G02120	88.74655	81.217569	84.558866
AT1G02130	76.1025	72.431896	215.598106
AT1G02140	191.498	185.783029	25.515638
AT1G02145	22.82347	21.588712	41.746206
AT1G02150	37.4966	34.691438	143.936832
AT1G02160	129.0488	137.046436	22.234804
AT1G02170	20.1909	18.980515	22.103817
AT1G02180	21.1432	20.393559	0.487967
AT1G02190	0.441765	0.409288	7.275226
AT1G02205	6.797875	5.973527	0
AT1G02210	0	0	0.635331
AT1G02220	0.575343	0.538674	0
AT1G02230	0	0	0
AT1G02250	0	0	8.920535
AT1G02260	7.95259	7.346672	28.059965
AT1G02270	25.148	23.382888	49.7016
AT1G02280	44.476543	42.293695	8.970841
AT1G02290	8.1229	7.256924	38.598359
AT1G02300	33.9856	31.463479	91.630043
AT1G02305	86.7695	80.831446	0
AT1G02310	0	0	36.378179
AT1G02320	0	0	43.47967
AT1G02330	32.6881	30.92737	91.916736
AT1G02335	38.5605	37.287883	43.726978
AT1G02340	82.78122	77.936368	0.641092
AT1G02350	38.4966	42.206936	7.21206
AT1G02360	0.580859	0.554171	2.042047
AT1G02370	6.52966	6.06473	3.967034
AT1G02380	1.84969	1.747285	37.009878
AT1G02390	3.55598	3.298454	0
AT1G02400	32.95677	31.079849	26.861805
AT1G02405	0	0	1.728243
AT1G02410	24.969123	23.249013	1.053446
AT1G02420	4.2199	3.694216	0
AT1G02430	4.33928	4.451797	0
AT1G02440	0.530563	0.454387	0.587597
AT1G02450	0	0	0.289563
AT1G02460	0.531978	0.493416	62.004174
AT1G02470	0.262438	0.253282	0
AT1G02475	54.9095	52.475577	396.199367
AT1G02490	0	0	0
AT1G02500	373.4185	329.976489	0.477845
AT1G02510	0	0	0
AT1G02520	0.432451	0.395719	0
AT1G02530	0	0	0
AT1G02540	0	0	127.210985
AT1G02550	0	0	0
AT1G02560	114.741	107.277511	0
AT1G02570	0	0	0.240671
AT1G02575	0	0	0
AT1G02580	0.217871	0.201423	11.042843
AT1G02590	0	0	0.062201
AT1G02610	9.93321	9.197683	0.464933
AT1G02620	0.056337	0.053084	34.161869
AT1G02630	0.474333	0.392417	1.042366
AT1G02640	30.7926	28.285808	25.635188
AT1G02650	0.943811	0.879064	0.83688
AT1G02660	23.0272	21.148964	25.380631
AT1G02670	0.757604	0.700641	11.871083
AT1G02680	22.9121	22.230725	0.700173
AT1G02690	11.25988	10.183713	0.973288
AT1G02700	0.518884	0.489405	0
AT1G02705	0	3.741043	5.561326
AT1G02710	6.69077	0	12.847433
AT1G02720	5.0352	4.679608	10.505384
AT1G02730	11.5019	10.414894	15.152712
AT1G02740	9.46485	8.547303	1.139581
AT1G02750	13.8032	12.828822	596.285253
AT1G02770	1.03234	0.978809	0.049526
AT1G02780	538.07	511.882606	2.811587
AT1G02790	0.044847	0.041891	0.419089
AT1G02800	2.50469	2.332912	0
AT1G02810	0.379413	0.351654	5.669071
AT1G02813	0	0	1.432326
AT1G02816	5.03869	4.716082	0
AT1G02820	1.29872	1.274006	130.501556
AT1G02830	0	0	4.588501
AT1G02840	117.1324	109.784644	31.179176
AT1G02850	4.2378	3.948599	37.27732
AT1G02860	30.90035	27.677225	24.882311
AT1G02870	34.149	32.816304	32.806359
AT1G02880	26.621522	23.401865	52.282638
AT1G02890	29.425	26.834708	34.570266
AT1G02900	47.1955	46.167447	20.699161
AT1G02910	30.775779	28.712145	55.869582
AT1G02920	21.3715	20.382218	2.36362
AT1G02930	65.5815	58.052747	21.627696
AT1G02940	2.03053	1.999155	24.169919
AT1G02950	32.00676	30.155973	0
AT1G02960	22.09465	20.547403	1.734875
AT1G02965	0	0	0
AT1G02970	1.57079	1.461087	9.051494
AT1G02980	0	0.028051	12.987858
AT1G02990	8.093596	7.285028	0
AT1G03000	11.5398	10.414873	2.796662
AT1G03010	0	0	13.237785
AT1G03020	2.53751	2.555524	45.84348
AT1G03030	12.07255	11.262391	0
AT1G03040	42.46522	37.569948	6.318809
AT1G03050	0	0	8.249159
AT1G03055	5.22495	5.107348	2.052284
AT1G03060	7.411777	6.687464	22.967406
AT1G03070	1.85942	1.772499	26.231274
AT1G03080	20.68664	18.779537	0.281304
AT1G03090	24.77315	22.244193	0
AT1G03100	1.20858	1.078291	0.300594
AT1G03103	0	0	11.543842
AT1G03106	0.272455	0	3.939175
AT1G03110	10.4056	9.745713	1018.680807
AT1G03120	3.41978	3.485077	44.437461
AT1G03130	915.247	882.243685	45.877485
AT1G03140	39.9473	37.115192	20.135237
AT1G03150	41.0516	40.310343	0
AT1G03160	18.62971	16.428475	0.488643
AT1G03165	0	0	5.338219
AT1G03170	0.410758	0.379883	6.97726
AT1G03180	4.668606	4.405681	10.875908
AT1G03190	6.26018	5.799008	20.272254
AT1G03200	62.2773	64.23701	54.145936
AT1G03210	18.56804	17.095791	27.677639
AT1G03220	56.0215	51.837236	0.634874
AT1G03230	28.5103	26.590004	33.951696
AT1G03240	1.22762	2.312749	11.011295
AT1G03250	30.47042	27.692375	2.210304
AT1G03260	9.75833	8.873227	33.613979
AT1G03270	1.87364	1.588305	9.717689
AT1G03280	30.083079	27.609442	0
AT1G03290	10.12677	9.384323	23.489323
AT1G03300	3.30901	2.894288	0
AT1G03310	21.42902	19.668014	86.431103
AT1G03320	0	0	5.179954
AT1G03325	0	0	35.693187
AT1G03330	77.8015	75.532079	8.175559
AT1G03340	4.64017	4.354457	9.763518
AT1G03350	32.0729	29.831695	15.630352
AT1G03360	7.34613	6.937175	17.006476
AT1G03365	8.75536	8.061821	0
AT1G03370	14.03034	12.81878	0
AT1G03380	15.2569	13.893918	13.911277
AT1G03390	0	0	6.154633
AT1G03395	0	0	54.964094
AT1G03400	12.43049	11.709321	5.254988
AT1G03410	21.3876	19.564579	0.030357
AT1G03430	47.885496	43.961488	16.930174
AT1G03440	4.75746	4.40851	16.04655
AT1G03445	0	0	73.35925
AT1G03457	17.25918	13.993369	0.113826
AT1G03470	14.7687	13.639117	7.086386
AT1G03475	65.0009	60.438402	3.128917
AT1G03490	0.103197	0.100832	24.700006
AT1G03495	9.46949	8.187435	10.308197
AT1G03510	2.78128	2.612964	0.723683
AT1G03520	22.03111	20.095322	4.520258
AT1G03530	9.25688	8.449311	12.222595
AT1G03540	0.655226	0.609134	34.088358
AT1G03550	32.782337	19.568427	220.144425
AT1G03560	10.94	10.114442	24.378516
AT1G03590	30.4641	27.867747	3.754911
AT1G03600	197.913	186.85848	68.297077
AT1G03610	21.83373	20.307966	7.970285
AT1G03620	3.747975	3.228357	0.089812
AT1G03630	62.47283	58.063242	0
AT1G03650	7.22501	6.927779	234.344056
AT1G03660	0.244165	0.234533	13.779202
AT1G03670	0	0	0.69259
AT1G03680	211.162	203.716781	1.10745
AT1G03687	12.3733	11.630058	0
AT1G03700	0.627937	0.614253	17.037377
AT1G03710	1.00363	0.965724	20.762797
AT1G03720	0	0	4.742103
AT1G03730	14.9977	14.195131	9.213461
AT1G03740	18.6622	17.058167	5.497819
AT1G03750	4.38752	4.024231	7.285059
AT1G03760	8.53224	7.863304	1.556516
AT1G03770	5.242475	4.523418	0.068127
AT1G03780	6.66321	6.005077	0
AT1G03790	1.36906	1.274403	8.729524
AT1G03800	0.061712	0.058387	6.529504
AT1G03810	0	0	0.469895
AT1G03820	7.90923	7.541738	26.423501
AT1G03830	5.889429	5.427578	52.823249
AT1G03840	0.527398	0.395558	201.017701
AT1G03850	23.78656	23.585951	0.102713
AT1G03860	47.954602	45.108291	0
AT1G03870	180.459	171.511477	89.790783
AT1G03880	0.093012	0.08699	4.659748
AT1G03890	0	0	27.323655
AT1G03900	80.2497	75.884424	2.92333
AT1G03905	4.52646	3.754012	24.415785
AT1G03910	24.966683	22.563394	7.540196
AT1G03920	2.61261	2.389011	24.220769
AT1G03930	21.6818	19.584855	13.299779
AT1G03940	13.5821	12.643708	7.802998
AT1G03950	21.706	20.765555	0.522308
AT1G03960	11.884738	10.585049	0
AT1G03970	12.657	12.026561	3.303091
AT1G03980	0.473186	0.449709	11.170937
AT1G03982	0	0	9.928717
AT1G03990	2.34939	2.086446	3.945869
AT1G04000	9.99432	9.461183	9.00792
AT1G04010	8.90636	8.208652	72.483051
AT1G04020	3.39625	3.162561	5.662614
AT1G04030	9.24642	8.233161	16.198996
AT1G04040	91.379	87.194159	57.142861
AT1G04050	5.09161	4.703289	0.616602
AT1G04070	14.5603	14.742068	4.050831
AT1G04080	50.60211	46.040244	0
AT1G04090	0.593121	0.54989	1.623128
AT1G04100	4.63956	4.888501	18.294689
AT1G04105	2.91229	0	4.178465
AT1G04110	1.46929	1.356023	45.606108
AT1G04120	16.37558	14.911154	0.963885
AT1G04130	4.43303	3.456747	4.351172
AT1G04140	40.9397	37.5908	60.706371
AT1G04150	0.872382	0.800337	0.05079
AT1G04160	3.72394	3.385541	32.382243
AT1G04170	54.78588	51.005132	17.169296
AT1G04180	0.045992	0.042998	19.718532
AT1G04190	28.7817	26.879999	4.310952
AT1G04200	15.99156	14.123274	17.882532
AT1G04210	17.6533	16.059931	60.255358
AT1G04220	11.7718	10.766816	118.899833
AT1G04230	18.32579	17.237105	27.075528
AT1G04240	99.5201	93.468286	382.976617
AT1G04250	107.222	101.11706	48.900906
AT1G04260	24.5259	23.197217	3.646278
AT1G04270	348.7197	330.76548	37.219399
AT1G04280	43.17286	39.864071	5.462114
AT1G04290	81.1634	61.460447	1.785344
AT1G04300	33.58353	30.484503	27.627933
AT1G04310	4.97786	4.405274	39.800882
AT1G04330	1.48473	1.48801	0.428171
AT1G04340	24.7986	23.775835	0
AT1G04350	35.8909	33.063503	0.387899
AT1G04360	0.344626	0.321478	7.033173
AT1G04370	0	0	86.974693
AT1G04380	0.35129	0.329459	461.560016
AT1G04390	6.38586	5.856883	37.262393
AT1G04400	78.18298	71.639667	100.400916
AT1G04410	414.153	387.130593	42.859777
AT1G04420	33.2974	30.518367	0
AT1G04430	90.69556	83.236503	0
AT1G04440	38.074	35.007639	0
AT1G04445	0	0	0
AT1G04450	0	0	224.837273
AT1G04455	0	0	0.038119
AT1G04470	0	0	0
AT1G04480	203.109	198.028224	25.52708
AT1G04490	0.03451	0.031986	15.535424
AT1G04500	0	0	39.184931
AT1G04510	24.32114	21.253178	1.671525
AT1G04520	14.0688	12.814617	33.629795
AT1G04530	35.0842	32.860359	12.646186
AT1G04540	1.48346	1.369977	0
AT1G04550	30.43007	28.72859	0
AT1G04555	11.208	10.789989	0
AT1G04560	0	0	22.763135
AT1G04570	0	0	0.264579
AT1G04580	0	0	0.046759
AT1G04590	20.8455	19.148803	19.913027
AT1G04600	0.239418	0.218223	0
AT1G04610	0	0	37.901773
AT1G04620	18.0602	16.719632	13.020961
AT1G04625	0	0	25.642498
AT1G04630	35.8443	35.559778	0
AT1G04635	11.9379	11.634671	0.97237
AT1G04640	22.88266	22.114286	0.732183
AT1G04645	0	0	0
AT1G04650	0.880064	0.807494	156.678212
AT1G04660	0.663152	0.62434	93.388682
AT1G04670	0	0	0.773074
AT1G04680	140.212	129.530273	13.099188
AT1G04690	83.7185	78.078762	2.158827
AT1G04700	0.69965	0.64075	116.767645
AT1G04710	11.782	10.703051	6.011872
AT1G04730	1.87509	1.672133	10.860157
AT1G04750	108.46533	102.726882	2.496455
AT1G04760	5.37844	5.11349	22.774889
AT1G04770	11.6821	10.992455	15.46785
AT1G04778	2.36621	2.311395	76.31375
AT1G04780	20.321	18.687461	25.261568
AT1G04790	15.184	13.214202	322.552052
AT1G04800	122.731	119.679323	16.683975
AT1G04810	22.3278	20.367899	0.882334
AT1G04820	368.509	342.682637	52.815058
AT1G04830	14.88819	13.024765	14.574475
AT1G04840	0.798669	0.735902	19.571783
AT1G04850	47.46369	44.139453	0.751484
AT1G04860	13.1497	12.024255	0
AT1G04870	17.99459	16.697045	0
AT1G04880	0.680453	0.59483	8.923812
AT1G04890	0	0	26.92831
AT1G04895	0	0	0.300857
AT1G04900	8.81901	8.22892	4.51513
AT1G04910	24.7657	22.866958	3.538519
AT1G04920	0.272288	0.249557	5.525535
AT1G04930	4.08944	3.850096	21.052272
AT1G04940	37.8002	31.410623	29.161876
AT1G04945	6.688949	6.788313	23.773635
AT1G04950	18.9565	17.491484	4.11371
AT1G04960	25.65594	23.729763	26.279381
AT1G04970	21.36213	19.937064	16.647946
AT1G04980	3.7251	3.481055	0.070407
AT1G04985	23.7564	21.94414	0
AT1G04990	14.589745	13.537744	89.14974
AT1G05000	0.06378	0.060439	0.091675
AT1G05005	0	0	13.427557
AT1G05010	79.4322	74.258369	0
AT1G05020	0.082984	0.076521	0
AT1G05030	12.78958	11.144221	16.804645
AT1G05035	0	0	20.851419
AT1G05040	0	0	9.241223
AT1G05055	15.1225	14.111411	47.330211
AT1G05060	18.815	18.059034	0
AT1G05065	7.86693	7.974787	0
AT1G05070	41.9668	40.401612	0.690118
AT1G05080	0	0	0.168012
AT1G05085	0	0	0.709369
AT1G05087	8.24465	3.500568	15.841854
AT1G05090	17.1129	11.679131	33.378464
AT1G05100	0.584119	0.551253	18.797984
AT1G05120	14.2399	13.057473	9.254908
AT1G05136	9.10909	62.456132	9.189127
AT1G05140	29.975	27.885622	21.355181
AT1G05150	16.9837	15.620085	326.909675
AT1G05160	8.27196	7.673435	20.432129
AT1G05170	8.2951	7.721416	45.455796
AT1G05180	20.56522	17.371549	10.962981
AT1G05190	293.176	280.643086	0.568691
AT1G05200	21.538361	19.308071	7.848719
AT1G05205	48.1837	48.091991	0
AT1G05210	9.82517	9.705431	0
AT1G05220	0.515864	0.514502	58.91635
AT1G05230	14.507747	12.633126	23.085746
AT1G05240	0	0	0
AT1G05250	0.309499	0.290572	0
AT1G05260	53.1176	50.134033	0
AT1G05270	20.3857	18.897114	10.455717
AT1G05280	0	0	9.146669
AT1G05290	0	0	27.762029
AT1G05291	0	0	0
AT1G05300	9.279579	8.733748	30.478264
AT1G05310	8.17711	7.687902	21.440533
AT1G05320	25.50989	23.030154	18.952597
AT1G05330	0	0	4.763863
AT1G05340	26.961	26.433272	15.941802
AT1G05350	18.79	17.472983	44.728745
AT1G05360	17.434907	15.877483	2.587293
AT1G05370	4.26969	3.985725	13.746518
AT1G05380	14.393988	12.891269	12.522351
AT1G05385	40.7897	39.530271	41.458537
AT1G05400	2.37174	2.256372	3.630409
AT1G05410	12.347926	11.488848	0
AT1G05420	11.91284	10.502093	5.414085
AT1G05430	36.8088	35.001147	12.107483
AT1G05440	3.28756	3.075748	0.259772
AT1G05450	0	0	29.209274
AT1G05460	4.81637	4.399956	0
AT1G05470	10.83074	9.922636	17.894902
AT1G05490	0.235082	0.214701	0
AT1G05500	28.11245	24.176892	0.428884
AT1G05510	0	0	0.206869
AT1G05520	16.0273	14.675059	0
AT1G05530	0	0	13.878556
AT1G05540	0.38845	0.365779	9.511935
AT1G05550	0.187393	0.177397	0
AT1G05560	12.39362	11.03357	0
AT1G05570	12.592965	11.228458	25.14848
AT1G05575	8.62868	8.618194	4.522088
AT1G05577	0	0	0.836286
AT1G05580	0	0	0
AT1G05590	22.69135	20.997104	26.733815
AT1G05600	4.05281	3.7769	9.631182
AT1G05610	0.804647	0.708719	2.892107
AT1G05615	0	0	0
AT1G05620	23.7379	22.212889	0
AT1G05630	8.57578	7.746229	3.785289
AT1G05640	2.61812	2.42055	0.113826
AT1G05650	0	0	0.993929
AT1G05660	0	0	1.810608
AT1G05670	3.40433	3.125296	0
AT1G05675	0.103086	0.096801	10.52228
AT1G05680	0.899988	0.839379	30.446242
AT1G05690	1.63932	1.523521	0.538431
AT1G05700	0	0	0
AT1G05710	8.324548	8.120815	3.768893
AT1G05720	57.3093	55.806383	0
AT1G05730	0.58645	0.616955	5.655366
AT1G05740	0	0	20.266338
AT1G05750	4.105822	3.788898	0
AT1G05760	18.029	17.084649	23.035946
AT1G05770	5.12843	5.053834	16.741573
AT1G05780	17.3689	16.933403	0
AT1G05783	0.190569	0	57.495122
AT1G05785	21.447372	20.401219	60.951052
AT1G05790	16.192977	13.964886	3.176146
AT1G05800	0	0	18.502604
AT1G05805	51.2242	47.191782	1.841136
AT1G05810	66.2443	52.672181	33.903396
AT1G05820	2.807488	2.602036	1091.404014
AT1G05830	16.74089	14.922618	14.230807
AT1G05835	9.02575	9.115512	110.433279
AT1G05840	32.2106	30.03616	0
AT1G05850	979.69391	910.606624	48.770955
AT1G05860	12.66856	12.0747	0
AT1G05870	102.502075	93.445868	26.699431
AT1G05880	0	0	13.363783
AT1G05890	45.3531	41.147954	0
AT1G05894	0	0	0.097158
AT1G05900	22.8409	21.073914	31.949279
AT1G05910	12.0768	11.020371	18.190012
AT1G05920	0	0	41.452871
AT1G05930	0	0	6.908403
AT1G05940	28.52196	26.565033	0
AT1G05950	15.760664	14.522262	0
AT1G05960	37.99237	33.954502	33.910187
AT1G05970	6.353803	6.071896	0
AT1G05990	0	0	0
AT1G06000	20.8052	19.480721	166.211942
AT1G06010	30.4552	29.549482	0
AT1G06020	0.055632	0.052767	6.052229
AT1G06030	0	0	49.868775
AT1G06040	198.4673	198.722085	19.187004
AT1G06045	194.642	91.007662	6.618356
AT1G06050	5.4815	5.156806	5.12104
AT1G06060	45.234492	43.10852	2.619798
AT1G06070	17.1866	15.890028	50.250121
AT1G06080	5.93604	5.54809	0
AT1G06090	4.79362	4.287271	28.32945
AT1G06100	2.37442	2.292399	0
AT1G06110	44.5854	41.660656	0
AT1G06120	0	0	1.489622
AT1G06130	25.69366	23.590599	2.072656
AT1G06135	0	0	0.183884
AT1G06137	0	0	16.062457
AT1G06140	1.38144	1.24839	0.830276
AT1G06143	1.83672	1.709291	1.684877
AT1G06148	0	0	2.183331
AT1G06150	14.49092	13.30335	36.35947
AT1G06160	0.752309	0.719197	94.563725
AT1G06170	1.47661	1.383834	30.765829
AT1G06180	1.97834	1.892523	24.117044
AT1G06190	32.59072	30.273178	0
AT1G06200	88.05696	81.30561	25.084115
AT1G06210	27.64921	25.817232	13.413262
AT1G06220	25.33626	22.953852	2.929733
AT1G06225	0	0	0
AT1G06230	22.9747	20.906755	6.1804
AT1G06240	11.8141	10.493413	0
AT1G06250	2.847659	2.345329	24.601385
AT1G06260	3.60301	3.452683	0
AT1G06270	5.59674	5.236416	0
AT1G06280	0	0	0
AT1G06290	26.6888	24.903742	10.791843
AT1G06310	0	0	18.996128
AT1G06320	0	0	17.483197
AT1G06330	0	0	15.099964
AT1G06340	9.67749	9.488109	79.164512
AT1G06350	17.6684	16.763793	78.882733
AT1G06360	16.9527	15.068285	96.227414
AT1G06380	13.4377	12.980285	5.73056
AT1G06390	76.6771	71.756543	27.351877
AT1G06400	72.411	66.885309	0.51681
AT1G06410	86.82901	79.022382	1.870756
AT1G06420	5.55496	4.877208	212.665968
AT1G06430	24.455093	22.454558	29.422157
AT1G06440	0.467926	0.435157	0
AT1G06450	8.54047	7.823984	2.158617
AT1G06460	215.569	203.220281	38.81012
AT1G06470	27.83394	25.559037	21.750932
AT1G06475	5.09663	2.493361	32.612221
AT1G06490	1.90762	1.727639	0.522555
AT1G06500	48.164782	45.871889	0
AT1G06510	19.7035	18.665202	0.806957
AT1G06515	56.1749	54.470403	48.334803
AT1G06520	0.473054	0.437477	10.716459
AT1G06530	35.5177	33.515259	14.649664
AT1G06540	2.47242	2.197516	2.302527
AT1G06550	42.5674	39.770456	7.08413
AT1G06560	9.2646	8.59954	26.694258
AT1G06570	14.29665	13.261698	30.701464
AT1G06580	2.08443	1.928433	219.055886
AT1G06590	6.47861	5.950157	17.901506
AT1G06620	24.00712	22.537104	32.595746
AT1G06630	26.45479	23.973308	1.059647
AT1G06640	218.72893	198.19416	13.814949
AT1G06645	16.5224	15.263268	3056.532413
AT1G06650	37.12299	36.06893	16.842209
AT1G06660	0.91946	0.855702	124.161611
AT1G06670	12.5946	11.369559	3.041837
AT1G06680	2838.901	2607.014917	12.391048
AT1G06690	14.7308	13.741533	7.454655
AT1G06700	111.75854	103.720181	2.805855
AT1G06710	3.51566	3.200181	0
AT1G06720	11.12153	10.135337	103.563896
AT1G06730	6.56385	6.164315	6.997917
AT1G06740	3.04797	2.815255	6.282708
AT1G06750	0	0	21.960376
AT1G06760	201.278	190.579032	6.048496
AT1G06770	6.29658	5.812974	0
AT1G06780	5.56577	5.142862	15.905555
AT1G06790	22.9074	22.394037	33.150937
AT1G06800	11.45803	10.141585	18.47735
AT1G06810	0	0	34.946181
AT1G06820	14.22851	12.995248	19.338381
AT1G06830	29.7287	31.19833	50.725786
AT1G06840	16.3761	14.854786	16.644392
AT1G06850	31.70341	29.791552	5.808504
AT1G06870	17.468	15.970568	0
AT1G06890	46.29796	42.031493	0
AT1G06900	14.9258	13.501743	0
AT1G06910	4.77753	4.474085	0
AT1G06920	0	0	47.499262
AT1G06923	0	0	44.140106
AT1G06925	0	0	0.027418
AT1G06930	0	0	52.340864
AT1G06950	42.5787	38.773363	0
AT1G06960	39.732648	37.829295	6.701487
AT1G06970	0	0	20.390936
AT1G06980	47.1916	45.185683	20.311887
AT1G06990	0	0	0
AT1G07000	6.06673	5.612822	18.212164
AT1G07010	18.56469	16.835807	27.681333
AT1G07020	32.1238	30.309606	16.093959
AT1G07025	0	0	0
AT1G07030	16.3907	15.339533	43.124338
AT1G07040	24.8107	23.210299	85.512133
AT1G07050	14.96145	13.878747	27.119435
AT1G07060	0.269153	0.202456	43.220488
AT1G07070	38.9879	39.162502	0
AT1G07080	77.0098	72.557513	0
AT1G07090	23.5207	22.196664	168.584689
AT1G07110	39.2502	36.118067	153.441974
AT1G07120	2.57013	2.425511	2.920331
AT1G07130	4.39706	4.245189	0
AT1G07135	151.684	146.792448	83.687159
AT1G07140	137.746	129.040958	0
AT1G07150	2.6446	2.476307	3.813114
AT1G07160	0	0	17.563174
AT1G07170	82.58753	75.740228	36.199847
AT1G07175	0	0	7.351868
AT1G07180	3.38438	3.135249	27.537639
AT1G07190	0	0	63.254546
AT1G07200	15.94817	14.416125	21.143511
AT1G07210	32.5289	30.823272	2.682294
AT1G07220	7.11543	6.506799	1.134947
AT1G07230	24.8287	22.844066	36.792058
AT1G07240	56.7229	52.50355	1.947147
AT1G07250	19.023	17.709358	9.888962
AT1G07260	2.42876	2.264829	35.016153
AT1G07270	1.02757	0.884206	177.187904
AT1G07280	33.78054	30.592831	0
AT1G07290	1.33203	1.238917	0
AT1G07300	9.02671	8.71205	41.321739
AT1G07310	32.0281	29.553197	29.412715
AT1G07320	163.167	149.727997	15.266992
AT1G07330	0	0	6.03698
AT1G07340	0	0	1.218727
AT1G07350	36.5591	34.432941	0.447013
AT1G07360	25.9732	24.155395	6.441066
AT1G07370	13.7607	13.118935	71.168942
AT1G07380	5.71751	4.984599	0.560862
AT1G07390	1.103768	1.011386	92.251671
AT1G07400	0.303942	0.296536	2.752213
AT1G07410	5.83562	5.557656	0
AT1G07420	64.4258	59.218372	18.228512
AT1G07430	0.507811	0.472274	0
AT1G07440	83.9874	79.015321	0
AT1G07450	2.49433	2.404555	14.007533
AT1G07460	0	0	0
AT1G07470	29.0428	28.902015	0
AT1G07473	0	0	0
AT1G07476	0	0	6.634419
